created,text,retwc,hashtag,followers,friends
2017-12-06 11:09:09,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,324,49
2017-12-06 11:08:53,b'RT @AadhaarLies: @_PrivacyRight @_GroundReality @AadhaarLaw @digitalindialaw @ScrapAadhaar @_CEPHRC @_PTLB @Praveen_Dalal @advocategeeta If\xe2\x80\xa6',10,None,0,0
2017-12-06 11:08:31,"b""RT @bilal_motorwala: @M_Lekhi @samirpaleja Meenakshi if you are so high on moral, reply me on India's hypocrite PM Modi who opposed everyth\xe2\x80\xa6""",1,None,352,308
2017-12-06 11:07:55,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,191,115
2017-12-06 11:06:27,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1530,290
2017-12-06 11:05:55,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,196,670
2017-12-06 11:04:20,"b'@jackerhack This is not the Banks ""resenting"" anything, just their employees. These guys also opposed demonetisation to no effect.'",0,None,91,285
2017-12-06 11:03:20,"b""RT @VKwuthoo: Legendary financial analyst Gary Shilling's Nov. 2017 issue of Insight, lauds PM @narendramodi 's efforts in demonetisation &amp;\xe2\x80\xa6""",22,None,0,6
2017-12-06 11:03:16,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,3008,741
2017-12-06 11:03:10,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,211,289
2017-12-06 11:01:56,"b'RT @CBRE_India: #CBRE was the knowledge partner at the #RICSConference2017, bringing industry stalwarts &amp; experts on one platform. Read mor\xe2\x80\xa6'",8,CBRE,8,91
2017-12-06 11:00:40,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,624,280
2017-12-06 11:00:38,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,2252,991
2017-12-06 11:00:33,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,71,50
2017-12-06 11:00:18,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,257,869
2017-12-06 10:59:46,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,566,1530
2017-12-06 10:59:05,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,2748,4989
2017-12-06 10:58:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,183,680
2017-12-06 10:58:47,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,805,941
2017-12-06 10:58:32,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,6470,1357
2017-12-06 10:58:23,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,671,247
2017-12-06 10:58:08,b'RT @harishbakshi30: Demonetisation powers cashless route; electronic toll payments jump after note ban - The Financial Express https://t.co\xe2\x80\xa6',5,None,8412,874
2017-12-06 10:57:05,"b""RT @sanjivbhatt: Not a word on his 'Masterstrokes' of Demonetisation and GST at the Gujarat Election Rallies!\n\nNot a word on the fabled 'Gu\xe2\x80\xa6""",197,None,272,88
2017-12-06 10:56:52,b'RT @firstpost: #RBI will release the final guidelines for the contentious #MDR issue today. #digitisation #demonetisation https://t.co/7lnZ\xe2\x80\xa6',1,RBI,391,1307
2017-12-06 10:56:44,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,60,307
2017-12-06 10:56:26,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1613,884
2017-12-06 10:56:20,"b'RT @kukk44: \xe2\x80\x9cHe, Modi spent two percent of India\'s GDP in implementing demonetisation, now he wants to celebrate it too,"" Rahul Gandhi \n\n#\xe2\x80\xa6'",59,None,306,90
2017-12-06 10:54:21,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,101,679
2017-12-06 10:53:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1060,601
2017-12-06 10:53:49,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,77,157
2017-12-06 10:53:20,b'#RBI will release the final guidelines for the contentious #MDR issue today. #digitisation #demonetisation https://t.co/7lnZZgr7vA',1,RBI,1892071,1007
2017-12-06 10:53:11,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,3315,403
2017-12-06 10:52:39,b'RT @myvotetoday: Every @INCIndia leader &amp; #SpokesPidi has been barking that @BJP4India won Assembly elections as people had not understood\xe2\x80\xa6',33,SpokesPidi,473,1455
2017-12-06 10:52:00,"b""RT @VKwuthoo: Legendary financial analyst Gary Shilling's Nov. 2017 issue of Insight, lauds PM @narendramodi 's efforts in demonetisation &amp;\xe2\x80\xa6""",22,None,0,9
2017-12-06 10:50:43,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,279,1183
2017-12-06 10:50:02,"b'RT @AbdulKadirNSUI: RT GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemploymen\xe2\x80\xa6'",1,None,464,1070
2017-12-06 10:49:52,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,138,7
2017-12-06 10:49:19,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1754,1463
2017-12-06 10:49:18,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,37,24
2017-12-06 10:49:08,b'RT @ANI: I invoke memories of more than 100 people who lost their lives while standing in queues as a result of demonetisation. I say with\xe2\x80\xa6',1000,None,844,725
2017-12-06 10:48:52,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,39,101
2017-12-06 10:47:39,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,340,15
2017-12-06 10:47:30,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,79,345
2017-12-06 10:47:26,"b'RT @KNVaidy: #mustread \n\nChief Statistician, TCA Anant, clarifies misgivings on #GDPgrowth #Demonetisation , simplifies how to understand d\xe2\x80\xa6'",4,mustread,128,75
2017-12-06 10:46:58,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',299,None,541,2403
2017-12-06 10:46:09,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,541,2403
2017-12-06 10:44:58,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,0,39
2017-12-06 10:44:56,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,160,12
2017-12-06 10:44:10,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,487,402
2017-12-06 10:44:00,b'All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste h\xe2\x80\xa6 https://t.co/nZHecknU9W',11,None,2987,67
2017-12-06 10:42:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,306,328
2017-12-06 10:42:41,"b""First Jan Dhan, then Demonetisation, now FRDI Bill.\n\nIf you don't see a pattern here, you could have a chronic case of night blindness.""",0,None,80,606
2017-12-06 10:42:18,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,387,1438
2017-12-06 10:42:16,b'RT @myvotetoday: Every @INCIndia leader &amp; #SpokesPidi has been barking that @BJP4India won Assembly elections as people had not understood\xe2\x80\xa6',33,SpokesPidi,218,680
2017-12-06 10:42:14,"b'Is it the right time to invest in Indian #Property? @Gulamzia, Executive Director - #Advisory, #Retail and\xe2\x80\xa6 https://t.co/m9w2jxgUAl'",0,Property,4910,359
2017-12-06 10:40:01,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,78,137
2017-12-06 10:39:31,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,118,58
2017-12-06 10:39:31,b'@timesofindia #Demonetisation effect',0,Demonetisation,445,577
2017-12-06 10:39:18,b'@bhartijainTOI @HMOIndia Well done.. Demonetisation effect.. There is HOPE..',0,None,57,244
2017-12-06 10:39:05,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,779,262
2017-12-06 10:39:01,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,145,220
2017-12-06 10:37:55,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,937,156
2017-12-06 10:37:40,b'RT @Haaris95: @OfficeOfRG When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nW\xe2\x80\xa6',17,None,5,69
2017-12-06 10:37:12,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1345,372
2017-12-06 10:36:57,b'RT @thewire_in: Why the current rate of economic growth is a flawed indicator of ground realities https://t.co/HsqEsw9Icv https://t.co/IUde\xe2\x80\xa6',17,None,1667,339
2017-12-06 10:36:27,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1881,1276
2017-12-06 10:35:52,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,1314,1007
2017-12-06 10:35:01,"b'RT @stanlyjacob: @ndtv Respected PM please speak about GST, Demonetisation, Gujarat Model, Vikas. Thanks'",2,None,15,13
2017-12-06 10:34:30,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,156,139
2017-12-06 10:33:52,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,21514,1259
2017-12-06 10:33:19,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,18,3
2017-12-06 10:33:17,b'@realitycheckind @5Forty3 Also extremely horrible and over the top article by @TheJaggi where he attributes good st\xe2\x80\xa6 https://t.co/fdt8hobQVQ',0,None,366,471
2017-12-06 10:31:28,"b'RT @KNVaidy: #mustread \n\nChief Statistician, TCA Anant, clarifies misgivings on #GDPgrowth #Demonetisation , simplifies how to understand d\xe2\x80\xa6'",4,mustread,47312,40839
2017-12-06 10:29:34,b'RT @ashokgehlot51: The sloppy implementation of #GST and #DeMonetisation has dealt a twin blow to the already suffering job market in #Guja\xe2\x80\xa6',221,GST,116,69
2017-12-06 10:29:18,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,40,59
2017-12-06 10:28:56,b'RT @iScrew: 20. ignored their difficulties after demonetisation and GST. Rajkot Market Yard has long been lobbying with Rupani government f\xe2\x80\xa6',26,None,392,432
2017-12-06 10:28:26,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,1474,935
2017-12-06 10:28:16,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,62,363
2017-12-06 10:28:10,b'RT @rkbnow: As if demonetisation was not enough!\nNow we could LOSE all our hard earned money deposited in banks. \nThis new Nightmarish Law\xe2\x80\xa6',29,None,503,538
2017-12-06 10:27:36,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,227,163
2017-12-06 10:26:29,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,73,276
2017-12-06 10:26:06,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,73,276
2017-12-06 10:25:57,"b'RT @nrajabpcl: Kudos @nitin_gadkari ji, @rsprasad &amp; team @narendramodi ji for the phenomenal jump in #DigitalIndia payment. Gr8 for efficie\xe2\x80\xa6'",1,DigitalIndia,90701,2612
2017-12-06 10:25:52,b'RT @DrSaniaMaan: Deen Dayal Upadhyay Ittefaq Yojna:\n\n1) All malfunctioned EVMs voting for BJP.\n\n2) ED raided Mahesh Shah just before he was\xe2\x80\xa6',334,None,62,633
2017-12-06 10:25:32,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,28,123
2017-12-06 10:25:24,"b'RT @KNVaidy: #mustread \n\nChief Statistician, TCA Anant, clarifies misgivings on #GDPgrowth #Demonetisation , simplifies how to understand d\xe2\x80\xa6'",4,mustread,1575,547
2017-12-06 10:25:02,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",212,None,100,42
